,Pred_0,real_0
3570,292,1132
3571,292,107
3572,1200,1481
3573,1200,610
3574,82,1176
3575,1200,279
3576,798,1499
3577,1419,451
3578,528,884
3579,363,884
3580,1246,1113
3581,1246,1176
3582,1200,279
3583,1200,911
3584,1200,911
3585,932,667
3586,105,1176
3587,231,438
3588,932,279
3589,687,191
3590,1200,911
3591,932,69
3592,1200,1176
3593,363,1176
3594,1200,1043
3595,1200,707
3596,687,1225
3597,218,1176
3598,1164,1176
3599,535,1176
3600,121,69
3601,962,1176
3602,787,279
3603,956,884
3604,808,331
3605,429,998
3606,207,846
3607,995,911
3608,535,1176
3609,363,1176
3610,1382,1080
3611,687,911
3612,1200,228
3613,0,250
3614,1419,1311
3615,932,733
3616,1033,510
3617,363,779
3618,1425,911
3619,1200,477
3620,1200,777
3621,1200,1176
3622,566,149
3623,1200,884
3624,1200,667
3625,491,667
3626,134,911
3627,281,1176
3628,1028,1262
3629,343,1176
3630,1200,510
3631,1200,1225
3632,374,1005
3633,794,1176
3634,1200,1176
3635,1200,1176
3636,1124,1176
3637,134,1225
3638,343,1176
3639,344,1176
3640,1200,1122
3641,1200,1225
3642,109,510
3643,1200,1494
3644,1246,911
3645,887,1176
3646,374,338
3647,1200,1176
3648,540,539
3649,1200,1198
3650,207,541
3651,1244,438
3652,648,1380
3653,1370,510
3654,788,911
3655,900,864
3656,794,1176
3657,1200,510
3658,1200,1176
3659,593,1176
3660,292,667
3661,292,1103
3662,535,1176
3663,1200,228
3664,263,1424
3665,1287,279
3666,363,1176
3667,1200,1176
3668,687,424
3669,363,786
3670,1200,1176
3671,292,463
3672,1200,1176
3673,1200,1206
3674,1499,1176
3675,907,1176
3676,1504,199
3677,1093,1176
3678,1200,279
3679,846,1390
3680,1200,510
3681,1200,1176
3682,1200,198
3683,1523,346
3684,72,1304
3685,932,759
3686,1200,1176
3687,1200,209
3688,1200,766
3689,1325,911
3690,687,1069
3691,1287,270
3692,1200,279
3693,647,911
3694,1419,84
3695,292,766
3696,1246,1176
3697,344,1176
3698,1200,1225
3699,1200,630
3700,1186,510
3701,932,1176
3702,803,1358
3703,1200,510
3704,1031,1176
3705,932,250
3706,1091,1176
3707,1200,1225
3708,900,1225
3709,835,1176
3710,1200,1176
3711,1200,143
3712,1160,1281
3713,200,667
3714,1328,911
3715,292,270
3716,1410,1176
3717,1200,1176
3718,1057,1176
3719,1200,1176
3720,1246,1176
3721,827,1121
3722,1200,474
3723,708,1176
3724,1200,1176
3725,491,1176
3726,535,1176
3727,475,1176
3728,1200,604
3729,198,1176
3730,1200,888
3731,1200,1225
3732,1200,1204
3733,803,1176
3734,1200,1176
3735,1200,1176
3736,234,77
3737,363,667
3738,374,337
3739,1200,407
3740,907,911
3741,1200,775
3742,1200,1176
3743,1200,228
3744,932,1176
3745,1246,1176
3746,853,809
3747,932,383
3748,1200,1304
3749,1200,809
3750,1142,1176
3751,1200,1176
3752,891,1225
3753,231,667
3754,152,1121
3755,1200,536
3756,1200,412
3757,218,647
3758,535,1176
3759,1200,1214
3760,1066,3
3761,523,1176
3762,1200,1225
3763,932,1176
3764,1200,209
3765,311,1176
3766,1504,98
3767,1200,1176
3768,209,1176
3769,1200,754
3770,1200,1113
3771,984,279
3772,821,1176
3773,932,1176
3774,374,1144
3775,190,723
3776,1466,1225
3777,108,98
3778,1200,1176
3779,1200,693
3780,1321,1499
3781,231,1473
3782,932,1176
3783,1115,328
3784,1517,1176
3785,1200,911
3786,559,1122
3787,1200,1176
3788,1200,1176
3789,995,1176
3790,1200,328
3791,1200,1473
3792,1200,149
3793,1419,999
3794,1200,1497
3795,152,884
3796,1200,1176
3797,1246,203
3798,1200,606
3799,852,969
3800,1200,773
3801,1200,1488
3802,932,911
3803,535,1176
3804,1200,786
3805,299,1176
3806,1200,176
3807,292,667
3808,105,1043
3809,687,510
3810,687,765
3811,263,1176
3812,1164,281
3813,1200,1176
3814,263,330
3815,1523,1176
3816,1200,1176
3817,1523,884
3818,1200,1176
3819,1200,1278
3820,138,1176
3821,1200,1176
3822,1200,279
3823,687,346
3824,1200,1176
3825,827,723
3826,1246,389
3827,363,1176
3828,1200,330
3829,1200,512
3830,186,1225
3831,1301,209
3832,648,1043
3833,382,744
3834,707,256
3835,374,1176
3836,687,1225
3837,1200,424
3838,1200,820
3839,363,1176
3840,932,346
3841,932,510
3842,363,1176
3843,292,102
3844,932,657
3845,1321,864
3846,822,1076
3847,1031,1225
3848,1200,876
3849,1200,790
3850,1200,1468
3851,1200,1176
3852,1200,199
3853,1200,911
3854,1200,1225
3855,1200,1262
3856,1028,102
3857,292,1493
3858,263,779
3859,1254,1176
3860,429,346
3861,1246,1176
3862,1200,1225
3863,887,1122
3864,907,1497
3865,1200,1121
3866,1124,1176
3867,1200,800
3868,1200,1176
3869,392,786
3870,241,1390
3871,932,911
3872,1200,911
3873,1200,846
3874,613,911
3875,1523,1176
3876,127,957
3877,907,1176
3878,1200,864
3879,476,1278
3880,1246,1176
3881,535,1070
3882,1200,510
3883,1460,613
3884,687,1176
3885,363,1176
3886,932,1095
3887,932,1390
3888,687,1176
3889,808,346
3890,491,1176
3891,82,346
3892,1200,1497
3893,117,1121
3894,1200,435
3895,1200,846
3896,1200,1002
3897,925,1225
3898,803,217
3899,1194,1176
3900,1200,996
3901,1200,510
3902,1200,234
3903,1200,1105
3904,1200,1176
3905,1200,276
3906,292,98
3907,1200,1176
3908,344,1176
3909,1200,1176
3910,1200,279
3911,1200,884
3912,160,1011
3913,1028,618
3914,1200,17
3915,1200,228
3916,363,102
3917,294,456
3918,1246,1390
3919,1200,1176
3920,540,846
3921,872,768
3922,1370,900
3923,363,342
3924,234,1176
3925,429,911
3926,1224,667
3927,1031,1176
3928,732,1176
3929,105,919
3930,1200,1225
3931,687,1176
3932,687,1176
3933,1200,1161
3934,499,667
3935,1200,911
3936,187,1303
3937,740,1176
3938,1200,330
3939,932,1176
3940,1200,1176
3941,886,707
3942,872,1176
3943,1066,1176
3944,1200,198
3945,313,911
3946,72,1478
3947,1246,1176
3948,407,1078
3949,343,1176
3950,1200,199
3951,600,613
3952,932,1497
3953,1200,1176
3954,1200,806
3955,1246,279
3956,1066,963
3957,374,608
3958,1043,1176
3959,1200,1225
3960,932,510
3961,440,1176
3962,1246,632
3963,1200,1132
3964,488,510
3965,1200,1005
3966,109,667
3967,749,647
3968,105,704
3969,460,1176
3970,1361,346
3971,1200,1176
3972,1200,765
3973,1491,853
3974,1200,1225
3975,1047,911
3976,292,1497
3977,1200,119
3978,1097,1488
3979,1200,1176
3980,600,911
3981,1200,1020
3982,1200,686
3983,794,389
3984,1200,228
3985,343,659
3986,292,420
3987,1200,190
3988,1191,1176
3989,1200,1176
3990,1246,279
3991,932,1176
3992,1200,1381
3993,535,667
3994,1422,1225
3995,1142,1176
3996,1200,1176
3997,869,256
3998,1200,1390
3999,1200,1176
4000,932,387
4001,1033,1176
4002,1100,1176
4003,687,324
4004,1430,1176
4005,220,1417
4006,808,754
4007,1511,658
4008,1200,1288
4009,1113,952
4010,1200,346
4011,1033,884
4012,1200,412
4013,907,1176
4014,1144,1176
4015,1200,1176
4016,535,440
4017,1508,686
4018,1200,1176
4019,1200,667
4020,1200,358
4021,433,1176
4022,138,279
4023,1200,1176
4024,806,853
4025,788,794
4026,1200,1497
4027,220,1176
4028,292,1176
4029,808,254
4030,1246,279
4031,100,510
4032,1200,1176
4033,803,358
4034,1200,98
4035,535,1225
4036,907,199
4037,1200,1488
4038,488,911
4039,1200,1176
4040,1200,98
4041,794,1488
4042,1200,1176
4043,977,1176
4044,1504,1259
4045,1200,884
4046,1200,78
4047,1200,1473
4048,209,786
4049,898,1176
4050,1419,884
4051,932,1176
4052,109,279
4053,1237,1347
4054,363,1176
4055,687,145
4056,535,1488
4057,798,1361
4058,1308,1420
4059,1200,378
4060,559,199
4061,231,1466
4062,1200,779
4063,1066,1225
4064,932,1176
4065,1246,346
4066,1219,779
4067,687,1225
4068,81,1176
4069,1200,884
4070,209,358
4071,887,1380
4072,1091,330
4073,932,1206
4074,1152,911
4075,1200,1321
4076,1152,1176
4077,932,1198
4078,292,256
4079,687,1458
4080,1200,408
4081,1200,1176
4082,1200,330
4083,82,597
4084,1200,1176
4085,932,1176
4086,1200,1176
4087,1200,63
4088,1200,199
4089,1200,1176
4090,1200,1176
4091,1254,1176
4092,343,472
4093,281,1176
4094,1200,389
4095,1200,542
4096,1066,1176
4097,799,884
4098,974,331
4099,1200,242
4100,1200,1176
4101,491,258
4102,1200,279
4103,1200,1235
4104,446,1176
4105,1200,510
4106,1200,969
4107,1152,1262
4108,687,98
4109,1263,707
4110,344,1232
4111,1075,675
4112,1200,231
4113,358,911
4114,907,346
4115,1189,1473
4116,109,1176
4117,1200,1176
4118,1200,833
4119,1200,126
4120,41,1176
4121,1200,1176
4122,1066,981
4123,1200,346
4124,160,863
4125,687,1176
4126,1200,1176
4127,907,1341
4128,535,1497
4129,1200,1004
4130,1066,1095
4131,707,1176
4132,1200,1235
4133,105,330
4134,932,368
4135,81,98
4136,1523,1176
4137,1054,221
4138,1200,1235
4139,312,1176
4140,292,1176
4141,206,279
4142,1200,847
4143,1517,510
4144,209,1497
4145,458,1131
4146,231,1176
4147,1200,512
4148,932,684
4149,460,1176
4150,1200,510
4151,1031,846
4152,907,846
4153,1144,107
4154,869,1176
4155,1200,1473
4156,907,1497
4157,363,1176
4158,1200,1176
4159,1200,1105
4160,902,911
4161,1200,766
4162,281,779
4163,258,1176
4164,1200,1176
4165,1003,1176
4166,1200,1176
4167,1200,1468
4168,1066,250
4169,1200,1497
4170,363,1176
4171,363,606
4172,1200,88
4173,231,332
4174,1200,1176
4175,803,1225
4176,281,1176
4177,1521,911
4178,1200,1176
4179,200,1176
4180,152,1390
4181,1200,1176
4182,1200,1176
4183,1200,667
4184,292,1192
4185,698,1176
4186,1143,1080
4187,1200,1176
4188,1517,567
4189,932,1176
4190,956,911
4191,234,1176
4192,1200,1298
4193,1419,911
4194,323,1211
4195,932,494
4196,932,707
4197,1200,1176
4198,374,1176
4199,636,667
4200,1200,279
4201,231,1176
4202,687,1176
4203,535,911
4204,840,29
4205,1200,345
4206,1254,463
4207,1200,337
4208,1200,1176
4209,1200,1005
4210,157,284
4211,1200,510
4212,831,98
4213,1200,632
4214,1200,1393
4215,535,786
4216,1152,358
4217,362,766
4218,374,1225
4219,1251,358
4220,687,1176
4221,1536,279
4222,698,1176
4223,1200,270
4224,822,733
4225,1200,667
4226,1200,75
4227,1200,469
4228,788,1225
4229,687,1176
4230,134,279
4231,1200,1274
4232,1246,1176
4233,1200,667
4234,1044,647
4235,1200,1176
4236,932,1488
4237,687,809
4238,1200,1176
4239,1200,969
4240,101,358
4241,1200,440
4242,81,198
4243,805,1393
4244,363,1496
4245,1200,1262
4246,374,346
4247,1200,137
4248,1200,1390
4249,932,228
4250,932,1418
4251,1200,1361
4252,932,1176
4253,1200,1176
4254,932,1225
4255,105,911
4256,105,463
4257,1200,1225
4258,1200,911
4259,535,1176
4260,1200,1224
4261,1200,98
4262,932,1278
4263,1200,1064
4264,302,1176
4265,687,1176
4266,1200,1176
4267,807,1176
4268,1200,1176
4269,876,1497
4270,1200,1240
4271,1200,228
4272,1200,98
4273,1246,1176
4274,1200,279
4275,932,1176
4276,518,1176
4277,685,1176
4278,1224,1122
4279,687,884
4280,491,106
4281,292,102
4282,1200,1176
4283,907,1176
4284,1446,864
4285,429,1176
4286,1200,1176
4287,234,1176
4288,1200,474
4289,1200,322
4290,292,1497
4291,1200,368
4292,1200,1176
4293,1200,1176
4294,1524,1005
4295,687,1176
4296,1523,795
4297,1200,1176
4298,1200,1176
4299,1200,911
4300,593,1321
4301,1200,279
4302,81,884
4303,1200,1176
4304,1200,1176
4305,1200,346
4306,363,229
4307,160,1176
4308,977,1164
4309,593,494
4310,363,1176
4311,1031,911
4312,932,1431
4313,907,938
4314,344,358
4315,788,346
4316,1200,1321
4317,932,1176
4318,1246,1381
4319,292,682
4320,794,1176
4321,1200,358
4322,1200,766
4323,1100,667
4324,231,1176
4325,134,79
4326,292,1431
4327,1200,773
4328,1200,667
4329,1200,1176
4330,1200,876
4331,1091,724
4332,1200,784
4333,281,1176
4334,292,1176
4335,363,217
4336,1523,570
4337,292,1176
4338,292,667
4339,887,1176
4340,1200,1043
4341,1246,222
4342,1200,1176
4343,1200,733
4344,460,1000
4345,932,1225
4346,1200,615
4347,292,98
4348,886,358
4349,386,1176
4350,1200,770
4351,292,300
4352,788,1176
4353,299,1176
4354,1523,217
4355,1200,772
4356,827,1176
4357,1135,1176
4358,932,1176
4359,1200,1176
4360,1200,1176
4361,1200,647
4362,1200,766
4363,1200,1176
4364,932,1176
4365,1200,1176
4366,535,181
4367,1200,440
4368,932,279
4369,292,939
4370,1200,667
4371,1460,199
4372,1200,1176
4373,1200,842
4374,1200,510
4375,1200,510
4376,1066,279
4377,458,1390
4378,429,1161
4379,105,1176
4380,1246,1176
4381,1200,809
4382,1200,1176
4383,1200,1176
4384,907,1176
4385,1105,1176
4386,1200,1176
4387,292,911
4388,932,1176
4389,1089,1176
4390,1200,1176
4391,1200,700
4392,1200,358
4393,687,279
4394,363,1361
4395,1091,629
4396,808,903
4397,1057,1367
4398,1200,1176
4399,1200,149
4400,1246,1176
4401,344,1176
4402,1200,1176
4403,907,1176
4404,932,510
4405,1523,228
4406,932,1493
4407,152,465
4408,1200,1176
4409,535,49
4410,1200,895
4411,1386,812
4412,1200,149
4413,1200,279
4414,1200,1176
4415,1033,1431
4416,1200,331
4417,363,1176
4418,292,575
4419,1200,1176
4420,1143,1176
4421,363,682
4422,1200,846
4423,932,932
4424,1200,279
4425,1200,1176
4426,1200,126
4427,292,1493
4428,1091,1176
4429,1200,270
4430,1191,779
4431,535,699
4432,1200,1176
4433,687,1176
4434,292,846
4435,292,1225
4436,292,279
4437,1200,786
4438,1200,346
4439,386,1225
4440,72,1176
4441,834,1083
4442,995,126
4443,1247,1463
4444,687,1176
4445,1200,911
4446,292,1225
4447,1200,1176
4448,231,407
4449,1246,911
4450,932,911
4451,1036,468
4452,1143,1176
4453,535,1176
4454,491,270
4455,1200,284
4456,292,198
4457,1143,1225
4458,1200,1176
4459,1275,149
4460,1200,451
4461,1224,1176
4462,1200,550
4463,1504,1176
4464,1200,279
4465,1200,331
4466,1200,575
4467,1200,279
4468,134,78
4469,1246,1176
4470,932,259
4471,363,1176
4472,1200,667
4473,1200,1176
4474,1200,1008
4475,215,667
4476,1200,1132
4477,1200,1440
4478,930,851
4479,749,806
4480,1200,1176
4481,1033,1176
4482,1191,510
4483,1521,1431
4484,1246,1070
4485,1328,667
4486,160,1176
4487,231,1499
4488,513,7
4489,1456,1176
4490,1200,1225
4491,362,1225
4492,1200,279
4493,1200,751
4494,548,1497
4495,1200,1235
4496,1066,279
4497,1200,1176
4498,374,919
4499,1200,765
4500,1200,77
4501,932,1216
4502,374,228
4503,687,279
4504,1200,1225
4505,1200,515
4506,1200,346
4507,491,667
4508,1287,279
4509,1200,346
4510,1200,510
4511,1523,770
4512,105,1176
4513,1047,270
4514,1200,667
4515,995,529
4516,1200,129
4517,1200,1176
4518,1254,1161
4519,978,1176
4520,794,1176
4521,1200,1176
4522,593,682
4523,1200,573
4524,907,770
4525,134,149
4526,1200,424
4527,1200,214
4528,1066,851
4529,1200,1225
4530,105,98
4531,1200,667
4532,1181,1176
4533,171,774
4534,1200,1008
4535,1200,1176
4536,687,647
4537,231,328
4538,806,1176
4539,737,1176
4540,663,93
4541,1200,1488
4542,1200,279
4543,292,1176
4544,615,279
4545,1047,911
4546,932,1030
4547,1200,1176
4548,243,1107
4549,1200,1176
4550,698,1176
4551,1200,287
4552,803,911
4553,72,346
4554,932,328
4555,1200,1066
4556,995,667
4557,1200,1225
4558,1200,1176
4559,363,1176
4560,540,947
4561,1066,621
4562,1200,226
4563,1200,861
4564,1200,150
4565,460,1176
4566,1200,1176
4567,1200,1176
4568,588,89
4569,1200,358
4570,292,358
4571,363,950
4572,1200,1176
4573,687,1176
4574,292,683
4575,1200,1176
4576,1200,1176
4577,458,1068
4578,105,846
4579,1144,770
4580,615,510
4581,1032,1176
4582,869,510
4583,1200,191
4584,1200,667
4585,687,1235
4586,1200,790
4587,791,1176
4588,1200,1176
4589,1200,911
4590,1370,1176
4591,460,1176
4592,1200,911
4593,1200,1280
4594,1200,597
4595,1200,174
4596,1200,279
4597,292,1176
4598,1253,177
4599,1200,521
4600,1200,279
4601,1200,1176
4602,687,1176
4603,932,1176
4604,1200,911
4605,1200,1176
4606,687,909
4607,1200,1176
4608,1200,864
4609,1419,1431
4610,1200,1083
4611,1366,1176
4612,200,279
4613,1521,389
4614,493,884
4615,1200,1176
4616,292,1176
4617,815,911
4618,907,1176
4619,1200,1176
4620,1200,198
4621,1200,331
4622,1200,1176
4623,1419,1176
4624,1200,1278
4625,535,1361
4626,1246,864
4627,1200,723
4628,887,510
4629,687,1176
4630,1200,279
4631,109,1176
4632,535,801
4633,1200,1176
4634,885,969
4635,1446,667
4636,730,1176
4637,1200,209
4638,1200,1176
4639,1287,102
4640,1031,1176
4641,26,228
4642,1200,911
4643,1327,1176
4644,1419,1298
4645,1200,340
4646,1200,1262
4647,1511,1488
4648,231,1225
4649,1247,809
4650,932,1176
4651,1066,1005
4652,1200,346
4653,932,1093
4654,732,1498
4655,925,707
4656,535,1176
4657,491,1176
4658,1200,766
4659,1200,1390
4660,1200,1225
4661,292,1176
4662,1022,1176
4663,886,1176
4664,1284,102
4665,921,1176
4666,1200,1176
4667,687,1176
4668,1200,1176
4669,362,149
4670,687,1321
4671,292,911
4672,1200,1176
4673,907,1176
4674,105,779
4675,1419,279
4676,228,327
4677,363,1176
4678,105,1196
4679,1504,229
4680,648,911
4681,363,1371
4682,923,693
4683,105,1176
4684,687,1005
4685,1200,1488
4686,1200,913
4687,200,1390
4688,1198,101
4689,1091,1176
4690,535,1176
4691,932,1068
4692,730,1423
4693,1200,1176
4694,105,1176
4695,1466,1176
4696,291,143
4697,1200,69
4698,363,1176
4699,491,913
4700,1200,1043
4701,1200,846
4702,593,774
4703,1200,77
4704,292,510
4705,1200,1176
4706,1200,733
4707,458,786
4708,343,729
4709,1200,1176
4710,1246,108
4711,1200,1176
4712,363,1176
4713,105,98
4714,907,1198
4715,1200,884
4716,374,1176
4717,234,774
4718,1287,126
4719,1287,884
4720,1200,1176
4721,493,346
4722,299,1176
4723,1200,1176
4724,1425,1034
4725,1200,664
4726,1410,101
4727,518,1176
4728,1274,228
4729,1200,77
4730,292,1301
4731,1200,695
4732,1451,1176
4733,1033,1176
4734,105,1132
4735,1200,677
4736,1246,1176
4737,281,1225
4738,1200,1176
4739,22,1176
4740,1200,1008
4741,1200,1176
4742,799,1176
4743,1200,1165
4744,1200,148
4745,932,1176
4746,1354,1176
4747,687,1176
4748,264,228
4749,1200,846
4750,1246,884
4751,1200,1176
4752,1409,647
4753,1200,909
4754,292,265
4755,1506,792
4756,535,1262
4757,706,1176
4758,1200,1176
4759,1200,1322
4760,327,510
4761,292,1176
4762,634,1176
4763,231,1176
4764,750,911
4765,709,1176
4766,1200,1423
4767,105,615
4768,1200,911
4769,1489,126
4770,932,1123
4771,105,1176
4772,1092,1423
4773,468,412
4774,292,198
4775,932,1176
4776,535,911
4777,1200,1176
4778,1200,228
4779,535,167
4780,1200,1192
4781,248,346
4782,1200,1176
4783,1200,102
4784,1200,884
4785,932,884
4786,1049,440
4787,1495,119
4788,559,1176
4789,932,287
4790,1200,1176
4791,600,1091
4792,803,1359
4793,1523,1202
4794,1134,1176
4795,1200,1176
4796,363,911
4797,1200,969
4798,363,1176
4799,231,786
4800,289,1176
4801,687,119
4802,1246,1176
4803,1200,270
4804,535,1176
4805,628,864
4806,794,1176
4807,231,1176
4808,1517,713
4809,1517,279
4810,995,1288
4811,1217,133
4812,1200,1322
4813,1200,330
4814,95,1176
4815,1200,1176
4816,1200,107
4817,1200,1176
4818,363,779
4819,374,911
4820,81,1176
4821,1200,1176
4822,372,1043
4823,1200,98
4824,1263,1176
4825,1200,1080
4826,869,667
4827,1200,1176
4828,1200,1176
4829,1200,911
4830,1200,1176
4831,1066,846
4832,281,1176
4833,803,1156
4834,1200,510
4835,1200,51
4836,1126,1176
4837,1200,884
4838,292,774
4839,1134,279
4840,1200,510
4841,1200,1176
4842,1246,774
4843,1200,358
4844,1200,911
4845,1200,279
4846,292,1176
4847,1200,876
4848,1031,1176
4849,1200,1176
4850,1200,1176
4851,1200,1359
4852,254,1262
4853,1200,1176
4854,292,1390
4855,292,396
4856,363,1176
4857,81,1176
4858,1200,1176
4859,755,1132
4860,292,78
4861,1200,1176
4862,1036,174
4863,1200,1176
4864,1200,1176
4865,209,667
4866,789,510
4867,1287,1176
4868,292,456
4869,1200,151
4870,1246,898
4871,292,101
4872,1031,1176
4873,1476,1390
4874,1504,770
4875,932,1176
4876,1200,1176
4877,558,1176
4878,1200,1176
4879,1200,1176
4880,72,1176
4881,1370,1176
4882,1200,1176
4883,1200,1176
4884,1200,937
4885,1504,1176
4886,808,806
4887,1200,775
4888,1200,228
4889,407,331
4890,803,77
4891,1200,1206
4892,1504,1176
4893,1066,1176
4894,687,438
4895,1200,287
4896,1341,1176
4897,1200,1176
4898,1200,786
4899,1134,1278
4900,1200,765
4901,1200,1176
4902,1200,1176
4903,726,1176
4904,1200,1176
4905,1200,1473
4906,1200,1340
4907,1200,1225
4908,730,279
4909,1200,330
4910,231,510
4911,663,331
4912,535,524
4913,1419,597
4914,1200,1176
4915,1091,279
4916,1181,199
4917,235,1176
4918,1091,346
4919,199,346
4920,732,330
4921,1091,779
4922,375,1034
4923,1200,1176
4924,1200,510
4925,1200,1225
4926,1200,911
4927,231,228
4928,1200,786
4929,1376,1176
4930,152,1176
4931,207,270
4932,72,1398
4933,292,864
4934,1246,346
4935,1200,256
4936,1200,1176
4937,1536,1176
4938,1200,1068
4939,1200,242
4940,1031,1176
4941,618,1176
4942,995,1176
4943,281,1176
4944,1491,190
4945,1386,1176
4946,1386,1473
4947,1028,1176
4948,1419,1176
4949,1200,1390
4950,1100,1206
4951,1200,1176
4952,1200,213
4953,1200,1176
4954,105,1176
4955,230,864
4956,1200,659
4957,1105,1176
4958,1200,1497
4959,535,1176
4960,1200,667
4961,837,911
4962,535,1176
4963,109,228
4964,200,1161
4965,1200,1176
4966,663,877
4967,994,911
4968,386,358
4969,1200,911
4970,977,1132
4971,788,1176
4972,105,1176
4973,1200,467
4974,1508,1225
4975,1200,228
4976,95,809
4977,932,1176
4978,1164,1176
4979,289,667
4980,1200,1176
4981,1508,1176
4982,1200,203
4983,231,279
4984,1200,463
4985,1200,1176
4986,803,1176
4987,299,911
4988,1200,98
4989,1200,1176
4990,109,1176
4991,363,228
4992,932,1176
4993,1200,1176
4994,1200,1375
4995,912,1176
4996,1307,360
4997,159,1176
4998,687,1166
4999,292,911
5000,1200,1176
5001,1200,408
5002,1200,510
5003,1451,510
5004,1200,1176
5005,254,1107
5006,249,510
5007,1523,716
5008,1200,1140
5009,1200,1176
5010,1200,1176
5011,884,821
5012,1200,89
5013,1200,1176
5014,1200,1487
5015,788,1176
5016,663,1176
5017,228,770
5018,1093,229
5019,932,1176
5020,292,98
5021,1267,885
5022,1200,1187
5023,1200,1252
5024,363,77
5025,687,1390
5026,803,1043
5027,1200,1252
5028,1093,667
5029,808,1043
5030,1200,407
5031,535,1176
5032,1200,252
5033,343,1375
5034,231,29
5035,1200,707
5036,1287,1493
5037,907,1005
5038,687,1085
5039,535,217
5040,344,1176
5041,956,1176
5042,309,1176
5043,292,1176
5044,540,1176
5045,1246,1206
5046,1200,1497
5047,1467,505
5048,1200,279
5049,1419,1176
5050,1246,535
5051,1315,1176
5052,134,1176
5053,160,1176
5054,342,1225
5055,687,1176
5056,932,228
5057,1491,77
5058,1002,228
5059,1152,1413
5060,687,1176
5061,1200,1176
5062,1200,1497
5063,932,30
5064,1200,1176
5065,133,884
5066,907,911
5067,1200,707
5068,1460,1176
5069,1246,83
5070,1200,331
5071,1419,1225
5072,1034,1176
5073,1204,1005
5074,808,864
5075,628,1176
5076,292,1176
5077,1200,1176
5078,687,1176
5079,1200,1176
5080,1200,800
5081,363,1176
5082,1460,1176
5083,127,1132
5084,1126,1235
5085,152,1176
5086,1200,408
5087,1200,884
5088,292,1176
5089,874,1176
5090,82,228
5091,518,864
5092,737,679
5093,788,648
5094,207,1176
5095,1200,75
5096,1200,1176
5097,1200,911
5098,1302,667
5099,1200,1176
5100,211,779
5101,1200,1395
5102,1152,1176
5103,1200,1176
5104,488,180
5105,1200,333
5106,233,228
5107,1200,407
5108,1200,1176
5109,932,995
5110,376,864
5111,1200,1233
5112,363,1176
5113,1200,1176
5114,1200,1176
5115,344,770
5116,846,1176
5117,292,330
5118,932,911
5119,134,1176
5120,292,250
5121,267,1225
5122,292,1176
5123,698,1176
5124,874,1176
5125,547,766
5126,1047,1390
5127,1200,716
5128,907,1176
5129,1247,1176
5130,292,884
5131,1200,1176
5132,1246,911
5133,932,149
5134,1091,467
5135,281,1225
5136,1200,774
5137,932,1176
5138,374,256
5139,869,1502
5140,1200,1176
5141,1200,1176
5142,1200,1176
5143,105,948
5144,1200,1176
5145,788,1473
5146,1200,1176
5147,1200,1176
5148,535,1176
5149,1019,1497
5150,1200,1497
5151,1200,1176
5152,1504,1176
5153,932,1176
5154,932,1214
5155,775,1176
5156,1200,911
5157,1200,1176
5158,1200,89
5159,1200,950
5160,600,1176
5161,299,1176
5162,1152,727
5163,1200,1176
5164,1200,191
5165,932,1176
5166,231,1176
5167,540,279
5168,808,1176
5169,231,1176
5170,1142,328
5171,1200,1497
5172,1200,1176
5173,1200,1176
5174,1200,1001
5175,1200,1497
5176,299,1425
5177,292,693
5178,1200,1176
5179,1200,569
5180,1091,1002
5181,687,1176
5182,231,119
5183,1200,1262
5184,363,1390
5185,28,1132
5186,820,1176
5187,1200,801
5188,1200,1176
5189,292,1176
5190,1200,1390
5191,1293,1438
5192,1521,864
5193,698,884
5194,1200,1223
5195,1200,119
5196,105,510
5197,788,102
5198,491,950
5199,729,884
5200,1246,1176
5201,127,1461
5202,1200,228
5203,869,1176
5204,1200,775
5205,907,1176
5206,738,1176
5207,1200,1176
5208,1200,1176
5209,1200,707
5210,1267,489
5211,518,911
5212,1200,1390
5213,815,911
5214,1200,667
5215,1066,667
5216,1200,1176
5217,1263,884
5218,535,1176
5219,1200,1380
5220,1047,667
5221,233,88
5222,292,1176
5223,1247,1390
5224,1246,1176
5225,1200,1176
5226,1200,389
5227,559,1176
5228,687,199
5229,834,1497
5230,292,143
5231,1200,1176
5232,932,1176
5233,932,1176
5234,1293,707
5235,932,1225
5236,1200,149
5237,1200,1176
5238,1200,346
5239,886,686
5240,72,1043
5241,422,707
5242,1296,786
5243,1244,1176
5244,292,228
5245,1200,279
5246,105,1176
5247,1152,1002
5248,1200,667
5249,907,407
5250,1419,1043
5251,1200,1176
5252,1200,1176
5253,1200,1007
5254,1200,375
5255,1200,1278
5256,1200,467
5257,199,1390
5258,932,1176
5259,1200,766
5260,1200,1176
5261,1200,412
5262,1200,1449
5263,209,809
5264,1200,779
5265,815,510
5266,1200,1122
5267,207,911
5268,1523,849
5269,932,884
5270,1246,1235
5271,491,1019
5272,1200,1225
5273,1200,1176
5274,907,1176
5275,292,1121
5276,1200,1176
5277,786,1458
5278,1508,262
5279,292,1176
5280,493,1176
5281,1200,1176
5282,808,1461
5283,338,1225
5284,535,1176
5285,1200,1402
5286,1257,853
5287,1523,270
5288,1066,435
5289,1200,346
5290,775,1390
5291,1493,1176
5292,1200,346
5293,363,346
5294,932,683
5295,1511,773
5296,1200,98
5297,1200,786
5298,1200,407
5299,160,932
5300,632,209
