,Pred_0,real_0
3569,1200,1117
3570,1033,1482
3571,1200,650
3572,1200,216
3573,343,497
3574,1200,269
3575,853,269
3576,932,900
3577,1419,650
3578,1246,1161
3579,1200,344
3580,1200,1208
3581,1200,826
3582,1246,1161
3583,263,667
3584,1200,650
3585,1200,900
3586,1246,1208
3587,687,214
3588,231,1161
3589,1200,308
3590,138,1161
3591,1200,1161
3592,363,1161
3593,1200,1005
3594,876,326
3595,468,1161
3596,1200,900
3597,1464,1161
3598,518,1161
3599,1200,1161
3600,1200,1387
3601,1200,1161
3602,1200,405
3603,1200,1161
3604,1200,1161
3605,1200,942
3606,1200,1096
3607,1287,1161
3608,869,1107
3609,1306,1132
3610,77,1161
3611,281,650
3612,1200,650
3613,1200,1161
3614,1200,1161
3615,1246,1198
3616,1200,1161
3617,1200,1161
3618,1200,1161
3619,1287,839
3620,28,130
3621,1200,629
3622,716,848
3623,1200,521
3624,1200,1161
3625,1033,650
3626,313,1377
3627,1200,1161
3628,932,1161
3629,1200,1161
3630,1200,1161
3631,374,69
3632,233,1161
3633,1246,1161
3634,687,1161
3635,207,979
3636,363,1161
3637,1200,764
3638,207,214
3639,696,243
3640,1200,1387
3641,1200,269
3642,386,143
3643,1200,76
3644,209,1161
3645,231,269
3646,1200,1208
3647,1200,105
3648,1419,1161
3649,1200,284
3650,292,1244
3651,1445,1009
3652,344,1083
3653,1200,900
3654,293,1208
3655,1200,1161
3656,344,497
3657,105,1161
3658,1200,660
3659,1246,332
3660,350,848
3661,1200,214
3662,932,1161
3663,1244,1208
3664,363,521
3665,808,1161
3666,1200,143
3667,775,1161
3668,231,331
3669,1053,1161
3670,1419,1026
3671,1066,1161
3672,1524,1482
3673,1253,1117
3674,1370,497
3675,1200,900
3676,1200,1106
3677,535,1161
3678,1200,1161
3679,160,95
3680,1200,990
3681,1200,650
3682,1200,839
3683,827,269
3684,1200,453
3685,363,1180
3686,1200,95
3687,687,902
3688,1491,650
3689,1054,526
3690,803,451
3691,292,1323
3692,687,1050
3693,1200,987
3694,869,397
3695,1191,900
3696,932,1161
3697,1200,680
3698,1200,1181
3699,559,1482
3700,1246,261
3701,105,1208
3702,1200,1161
3703,1200,1161
3704,1200,62
3705,1200,266
3706,1200,1161
3707,292,397
3708,1200,900
3709,1200,687
3710,1200,650
3711,292,900
3712,794,650
3713,1302,1161
3714,506,1161
3715,1246,650
3716,1200,1161
3717,1200,1117
3718,1200,1161
3719,869,1161
3720,1200,900
3721,1200,1419
3722,1200,868
3723,429,497
3724,363,900
3725,1200,332
3726,663,789
3727,678,344
3728,1200,478
3729,343,1458
3730,1200,1161
3731,1200,1161
3732,363,1161
3733,1200,900
3734,1293,269
3735,1200,1161
3736,707,357
3737,808,1161
3738,1275,1147
3739,932,1143
3740,1200,230
3741,460,120
3742,1200,698
3743,1200,1244
3744,932,1161
3745,374,425
3746,1200,900
3747,1200,831
3748,344,1161
3749,1143,214
3750,105,766
3751,1200,1341
3752,299,332
3753,160,1161
3754,1200,725
3755,1200,756
3756,407,1161
3757,1200,1161
3758,932,1161
3759,1200,1446
3760,1246,76
3761,1200,1161
3762,535,1152
3763,1200,1161
3764,292,1161
3765,1200,1161
3766,887,675
3767,932,315
3768,932,831
3769,1200,1231
3770,1200,1208
3771,1200,1161
3772,1200,900
3773,1200,83
3774,1031,1161
3775,292,120
3776,790,848
3777,1200,1161
3778,1200,114
3779,1200,1482
3780,342,261
3781,1028,315
3782,1200,601
3783,1246,1161
3784,1047,75
3785,1200,900
3786,1200,900
3787,363,242
3788,1200,321
3789,458,1325
3790,1200,546
3791,803,1208
3792,1200,1208
3793,1386,1161
3794,687,1161
3795,687,1161
3796,161,954
3797,1200,152
3798,932,1244
3799,678,992
3800,687,115
3801,1200,1161
3802,162,1161
3803,687,269
3804,281,540
3805,1200,1161
3806,344,120
3807,363,1161
3808,292,861
3809,1246,1161
3810,1517,900
3811,1200,1218
3812,1066,1176
3813,1200,1117
3814,1200,1482
3815,1200,984
3816,932,1161
3817,687,1208
3818,448,1161
3819,932,1161
3820,1200,900
3821,1200,870
3822,559,789
3823,1325,1161
3824,1200,497
3825,1200,1161
3826,1200,1161
3827,869,1449
3828,1246,1161
3829,869,900
3830,1200,900
3831,1191,415
3832,344,1026
3833,1200,315
3834,1200,76
3835,235,650
3836,535,1026
3837,207,900
3838,803,766
3839,907,650
3840,363,1161
3841,460,1084
3842,458,1482
3843,1160,1161
3844,1200,186
3845,687,1161
3846,687,650
3847,1200,900
3848,1134,272
3849,1200,1096
3850,292,95
3851,1066,286
3852,1200,170
3853,703,1161
3854,932,650
3855,1451,1419
3856,1491,386
3857,1246,900
3858,374,1161
3859,535,451
3860,1481,451
3861,1200,1161
3862,429,1161
3863,1200,1161
3864,1200,497
3865,1200,1161
3866,1066,1480
3867,1200,594
3868,624,1161
3869,105,315
3870,1200,332
3871,1200,741
3872,1200,1161
3873,231,1161
3874,803,687
3875,1419,1161
3876,687,1161
3877,72,1474
3878,1200,497
3879,1200,1161
3880,1200,261
3881,1200,143
3882,932,1161
3883,1200,1161
3884,561,648
3885,1200,502
3886,1246,1161
3887,363,1125
3888,460,75
3889,1200,297
3890,1200,1161
3891,1200,1446
3892,1200,135
3893,1200,1460
3894,292,1161
3895,488,1208
3896,363,900
3897,1200,332
3898,1200,689
3899,1523,1161
3900,1200,1346
3901,907,766
3902,1246,1161
3903,231,1117
3904,1200,1474
3905,342,1161
3906,1200,315
3907,687,269
3908,1200,1161
3909,292,1161
3910,687,1208
3911,907,650
3912,1200,1161
3913,808,1161
3914,732,332
3915,907,1161
3916,258,1161
3917,1015,746
3918,1200,216
3919,1200,424
3920,539,269
3921,109,900
3922,907,1161
3923,190,214
3924,1308,1208
3925,1523,1161
3926,932,954
3927,1246,1065
3928,518,303
3929,1200,1161
3930,535,699
3931,1200,1161
3932,932,364
3933,258,1161
3934,1200,1419
3935,292,1161
3936,869,650
3937,1200,1161
3938,932,1161
3939,1526,1161
3940,518,480
3941,292,1460
3942,687,629
3943,1200,870
3944,152,1161
3945,1200,497
3946,1200,747
3947,1200,99
3948,758,1161
3949,1504,269
3950,1200,650
3951,1419,214
3952,932,870
3953,1151,831
3954,1200,999
3955,1200,1161
3956,1200,1161
3957,1200,1161
3958,1200,900
3959,1287,900
3960,1200,1161
3961,1034,1161
3962,292,1337
3963,363,563
3964,363,870
3965,1287,187
3966,930,1161
3967,1200,1161
3968,207,1161
3969,1200,521
3970,1200,689
3971,160,179
3972,932,1161
3973,216,1161
3974,239,1161
3975,1504,143
3976,1508,95
3977,1105,214
3978,1200,261
3979,1028,453
3980,687,95
3981,1521,650
3982,1200,992
3983,267,1161
3984,313,1097
3985,1200,650
3986,1200,1161
3987,1200,1419
3988,1200,1321
3989,1517,284
3990,535,836
3991,932,986
3992,1200,1162
3993,1200,1161
3994,115,1161
3995,350,204
3996,231,747
3997,1200,1106
3998,1200,650
3999,1386,69
4000,1200,1146
4001,932,1161
4002,1200,1407
4003,873,1161
4004,1200,1161
4005,292,83
4006,1274,1244
4007,108,931
4008,1200,285
4009,1200,1161
4010,932,1388
4011,1200,870
4012,292,1244
4013,1200,1161
4014,1113,64
4015,1200,1206
4016,1200,1161
4017,1200,870
4018,292,675
4019,292,332
4020,1200,1161
4021,1200,497
4022,1200,269
4023,1200,1161
4024,1066,1161
4025,1144,315
4026,1124,1208
4027,1200,502
4028,535,1161
4029,1233,1208
4030,1200,1455
4031,932,1486
4032,1200,961
4033,1200,1161
4034,1200,1161
4035,281,1161
4036,159,1446
4037,1160,597
4038,932,751
4039,1200,1161
4040,363,180
4041,663,1244
4042,1200,1208
4043,687,689
4044,1200,486
4045,1200,443
4046,835,1161
4047,1200,105
4048,1200,269
4049,144,1460
4050,1200,475
4051,1081,1161
4052,1419,557
4053,1474,1482
4054,1200,793
4055,1200,760
4056,1200,987
4057,687,1403
4058,932,757
4059,1200,900
4060,1091,1161
4061,1523,345
4062,1200,1488
4063,1200,187
4064,869,126
4065,1200,1407
4066,1200,481
4067,1031,1208
4068,1246,760
4069,488,1306
4070,1200,1161
4071,1200,900
4072,1200,1161
4073,698,757
4074,1200,1161
4075,593,750
4076,613,1181
4077,1451,689
4078,995,332
4079,125,205
4080,1200,1161
4081,267,214
4082,977,69
4083,932,1161
4084,1200,167
4085,1200,261
4086,1200,506
4087,1504,1161
4088,1200,1020
4089,1274,1161
4090,1200,1161
4091,1200,1419
4092,930,1161
4093,231,479
4094,1006,757
4095,907,1161
4096,1274,197
4097,81,1208
4098,1236,1161
4099,1246,1161
4100,1200,1161
4101,1200,1161
4102,1200,238
4103,160,1161
4104,1200,1208
4105,344,261
4106,932,870
4107,1419,650
4108,1200,1474
4109,1200,245
4110,739,627
4111,854,1161
4112,1200,269
4113,932,379
4114,1143,1049
4115,1200,1161
4116,730,1037
4117,687,223
4118,1200,1407
4119,687,1208
4120,1521,1161
4121,1200,1161
4122,1246,1161
4123,1419,1197
4124,258,95
4125,1200,1161
4126,1419,1161
4127,932,935
4128,1200,900
4129,1200,269
4130,292,1161
4131,687,1306
4132,1200,1161
4133,1200,1161
4134,1200,1306
4135,254,1161
4136,117,1161
4137,1200,1161
4138,242,1161
4139,1200,269
4140,1200,1188
4141,1200,1026
4142,1420,497
4143,1093,1161
4144,1200,269
4145,1200,258
4146,374,332
4147,1200,1161
4148,1200,1482
4149,1200,1208
4150,600,1161
4151,1302,216
4152,1200,1208
4153,1200,900
4154,127,1161
4155,160,1161
4156,1200,650
4157,465,1161
4158,292,497
4159,1165,1161
4160,372,1161
4161,1200,1161
4162,313,1161
4163,1091,1161
4164,281,1161
4165,1523,1161
4166,230,172
4167,1200,689
4168,1246,75
4169,1419,1161
4170,535,269
4171,1033,1161
4172,1200,900
4173,292,900
4174,1200,1161
4175,807,1455
4176,109,1161
4177,292,765
4178,1200,650
4179,535,240
4180,1200,831
4181,803,1161
4182,1092,269
4183,1200,187
4184,1200,115
4185,1523,900
4186,297,1161
4187,535,696
4188,109,1226
4189,428,1161
4190,1200,245
4191,1200,900
4192,800,631
4193,363,497
4194,1200,766
4195,1200,900
4196,1200,1161
4197,687,354
4198,1200,1161
4199,1200,1161
4200,732,1161
4201,1341,344
4202,932,557
4203,1223,1026
4204,292,269
4205,363,1208
4206,932,269
4207,344,189
4208,1200,409
4209,1254,1161
4210,1200,617
4211,1097,1161
4212,1308,668
4213,1261,1369
4214,1200,1161
4215,1526,1161
4216,687,650
4217,200,1011
4218,1200,1382
4219,932,1117
4220,281,1161
4221,1200,900
4222,932,898
4223,907,1208
4224,1200,1161
4225,1200,1161
4226,1200,1474
4227,687,1161
4228,1430,1161
4229,342,1161
4230,1200,1208
4231,374,1161
4232,374,631
4233,1200,900
4234,1200,179
4235,1200,766
4236,1419,1482
4237,687,1161
4238,1200,990
4239,1200,1049
4240,716,1161
4241,1047,665
4242,1066,1407
4243,1200,453
4244,1200,95
4245,488,261
4246,1200,143
4247,105,1161
4248,1315,1161
4249,1460,1106
4250,799,379
4251,1200,1161
4252,374,1161
4253,1200,1208
4254,138,1482
4255,1200,616
4256,1504,1161
4257,535,1161
4258,491,1161
4259,1200,1161
4260,292,1268
4261,1200,269
4262,292,1011
4263,907,1407
4264,1200,1161
4265,1091,605
4266,1200,1161
4267,1200,1161
4268,299,650
4269,1200,900
4270,1066,563
4271,907,1161
4272,1200,261
4273,1246,269
4274,535,1147
4275,1200,1161
4276,932,900
4277,1200,817
4278,1200,332
4279,907,675
4280,1200,1210
4281,1287,1320
4282,1302,782
4283,1200,497
4284,1419,1150
4285,721,1482
4286,1200,586
4287,732,1117
4288,535,268
4289,748,1161
4290,440,324
4291,375,497
4292,1517,497
4293,932,782
4294,241,332
4295,1200,1208
4296,1200,760
4297,932,344
4298,559,1161
4299,1200,1161
4300,1523,1161
4301,687,766
4302,1200,1161
4303,206,332
4304,696,69
4305,1167,1161
4306,1047,821
4307,231,1161
4308,1200,1161
4309,1200,1161
4310,129,502
4311,932,1161
4312,1200,1407
4313,105,1161
4314,1152,313
4315,732,1049
4316,687,650
4317,540,224
4318,1200,1152
4319,1200,1161
4320,1287,1005
4321,535,497
4322,932,1161
4323,1200,990
4324,1200,1161
4325,1200,1161
4326,343,95
4327,1200,1258
4328,1091,1152
4329,932,1161
4330,1031,1161
4331,687,1197
4332,535,1161
4333,363,321
4334,1200,683
4335,794,820
4336,1533,1161
4337,687,521
4338,1200,1451
4339,1200,509
4340,1200,650
4341,1200,870
4342,1200,1161
4343,1200,1161
4344,886,461
4345,1504,900
4346,1200,870
4347,292,434
4348,1092,650
4349,1200,240
4350,687,1161
4351,1200,1161
4352,1200,522
4353,1200,1161
4354,1200,187
4355,1200,900
4356,687,1161
4357,1200,900
4358,895,1281
4359,732,920
4360,535,1161
4361,1200,95
4362,932,789
4363,344,1117
4364,1200,1106
4365,1200,1161
4366,1200,1161
4367,1200,556
4368,363,269
4369,732,1161
4370,535,1161
4371,1200,1419
4372,545,1466
4373,1200,1161
4374,1200,269
4375,1200,553
4376,460,461
4377,1254,1244
4378,907,1161
4379,1200,900
4380,1200,650
4381,1200,1460
4382,636,224
4383,1525,224
4384,1200,497
4385,1200,1161
4386,1504,900
4387,386,1161
4388,1419,650
4389,1200,1161
4390,1200,641
4391,1200,1161
4392,1200,1033
4393,1246,848
4394,105,675
4395,1078,354
4396,1200,332
4397,292,269
4398,1456,831
4399,1445,205
4400,1287,606
4401,1200,1161
4402,1525,1419
4403,1200,1161
4404,626,95
4405,1030,1161
4406,1200,1161
4407,851,870
4408,1200,205
4409,1370,1161
4410,1200,1208
4411,105,751
4412,1200,848
4413,1200,850
4414,1028,1161
4415,1257,197
4416,1200,1161
4417,799,315
4418,1200,1161
4419,1200,898
4420,88,1258
4421,207,1449
4422,105,261
4423,362,900
4424,1257,1050
4425,1200,900
4426,1200,1306
4427,535,497
4428,231,428
4429,1200,1161
4430,1200,1161
4431,978,870
4432,1200,698
4433,1200,1232
4434,1152,580
4435,1200,497
4436,1200,1161
4437,146,1181
4438,1066,1450
4439,1200,1161
4440,109,414
4441,737,948
4442,1200,1161
4443,535,1161
4444,421,696
4445,1200,1161
4446,1200,1484
4447,1200,95
4448,932,171
4449,1200,1208
4450,198,368
4451,1093,1482
4452,593,1474
4453,1200,490
4454,535,95
4455,907,751
4456,907,1161
4457,535,698
4458,1200,760
4459,1200,69
4460,1200,757
4461,1523,99
4462,687,650
4463,1066,511
4464,1200,1161
4465,1246,1377
4466,1200,224
4467,1200,1161
4468,1200,1161
4469,1142,900
4470,109,757
4471,386,1361
4472,1200,1161
4473,1246,1161
4474,1200,650
4475,1200,497
4476,687,1161
4477,136,1084
4478,231,1161
4479,281,1208
4480,1200,240
4481,808,1161
4482,1246,313
4483,1200,1161
4484,1200,1124
4485,1200,870
4486,1395,1161
4487,1200,760
4488,907,1161
4489,1200,870
4490,1113,1161
4491,393,1147
4492,1200,344
4493,1200,870
4494,1200,1161
4495,1200,1419
4496,1218,663
4497,1200,1161
4498,1200,1072
4499,687,216
4500,803,1434
4501,1499,143
4502,647,1161
4503,1439,556
4504,1257,1117
4505,1200,1208
4506,874,1161
4507,559,997
4508,932,1161
4509,907,1161
4510,1200,1161
4511,1200,861
4512,1200,261
4513,1200,189
4514,344,1049
4515,1267,1213
4516,1200,1231
4517,363,87
4518,1287,1161
4519,1200,1377
4520,1200,1161
4521,1200,1161
4522,152,1161
4523,687,766
4524,1200,900
4525,932,1161
4526,1200,261
4527,1200,214
4528,1200,1026
4529,1200,900
4530,1200,1382
4531,292,900
4532,907,1161
4533,1399,650
4534,1200,1161
4535,1093,1244
4536,1200,1330
4537,1246,1161
4538,535,1161
4539,1086,1161
4540,1287,1443
4541,1246,75
4542,1200,900
4543,1200,1161
4544,1246,1161
4545,1200,1161
4546,1200,1161
4547,687,441
4548,343,388
4549,869,1105
4550,231,1161
4551,1504,1060
4552,363,1161
4553,1525,1161
4554,1200,1161
4555,394,1059
4556,1200,1161
4557,52,1026
4558,1200,1161
4559,932,269
4560,207,1161
4561,788,1460
4562,728,1161
4563,1200,1160
4564,729,95
4565,678,1096
4566,1200,1161
4567,1031,1482
4568,730,774
4569,788,756
4570,1200,497
4571,118,1407
4572,687,1161
4573,535,1306
4574,1101,1161
4575,1287,698
4576,803,1161
4577,788,831
4578,1200,1253
4579,1200,120
4580,105,269
4581,1034,1161
4582,758,1281
4583,1200,831
4584,1200,733
4585,1246,1161
4586,1200,624
4587,956,1250
4588,312,751
4589,934,214
4590,363,1161
4591,1200,1161
4592,1246,216
4593,660,1208
4594,535,1161
4595,1200,900
4596,1200,242
4597,292,1161
4598,808,900
4599,1200,1161
4600,1504,900
4601,1200,590
4602,1246,1161
4603,1200,1161
4604,687,1161
4605,1200,43
4606,152,1161
4607,808,1161
4608,518,1161
4609,491,839
4610,1200,595
4611,1246,1161
4612,1419,78
4613,1200,142
4614,1200,95
4615,1200,1161
4616,1244,1161
4617,1200,1161
4618,932,990
4619,1200,72
4620,1200,269
4621,1200,766
4622,907,1106
4623,687,1161
4624,788,870
4625,1152,1161
4626,1200,1161
4627,458,1030
4628,374,315
4629,1200,321
4630,1200,95
4631,1200,170
4632,1200,214
4633,907,831
4634,105,1161
4635,835,1377
4636,755,497
4637,535,1152
4638,1200,1161
4639,1134,1231
4640,1402,1460
4641,1200,835
4642,932,1161
4643,907,269
4644,1460,870
4645,1066,261
4646,1152,650
4647,1200,751
4648,1246,1161
4649,1200,332
4650,1523,650
4651,932,1161
4652,1031,1161
4653,460,757
4654,932,1026
4655,363,76
4656,1287,1161
4657,1200,793
4658,344,1407
4659,1200,557
4660,1200,831
4661,1200,1161
4662,491,245
4663,1200,699
4664,1033,216
4665,1453,826
4666,794,1106
4667,495,1161
4668,1200,1482
4669,1200,848
4670,215,1244
4671,1135,1161
4672,1200,1161
4673,932,186
4674,1200,1161
4675,363,1161
4676,1200,1161
4677,299,1026
4678,1200,650
4679,292,987
4680,1508,1286
4681,292,1039
4682,687,269
4683,1152,1161
4684,1246,1281
4685,1200,900
4686,231,1446
4687,932,423
4688,342,1455
4689,925,1244
4690,1034,266
4691,350,900
4692,1200,675
4693,687,954
4694,1081,789
4695,698,1244
4696,258,1306
4697,1200,1161
4698,1200,75
4699,698,526
4700,1200,1378
4701,1200,1161
4702,1200,1117
4703,1200,1161
4704,1246,900
4705,1200,1161
4706,1200,954
4707,1200,986
4708,1200,870
4709,907,848
4710,1200,401
4711,1200,269
4712,1200,105
4713,1246,1161
4714,1200,984
4715,1200,1161
4716,1445,589
4717,932,650
4718,1200,1244
4719,22,1161
4720,1036,497
4721,1200,1161
4722,1200,1161
4723,687,1161
4724,297,1065
4725,292,1132
4726,244,831
4727,1200,1244
4728,1224,114
4729,1028,428
4730,907,497
4731,1135,69
4732,869,1161
4733,292,187
4734,1152,286
4735,263,1161
4736,1200,1161
4737,1200,344
4738,36,1161
4739,292,497
4740,687,1161
4741,1200,1161
4742,231,95
4743,1200,484
4744,1523,925
4745,1200,331
4746,1047,1446
4747,1200,1208
4748,105,95
4749,1200,1161
4750,231,187
4751,1200,1244
4752,460,75
4753,1200,611
4754,698,1060
4755,1200,1161
4756,1200,413
4757,907,1161
4758,134,315
4759,134,1161
4760,932,1262
4761,1145,848
4762,371,1161
4763,72,1161
4764,932,1161
4765,1066,1208
4766,1134,1161
4767,1200,481
4768,292,461
4769,292,314
4770,292,900
4771,932,900
4772,1200,1161
4773,1200,900
4774,1246,497
4775,932,586
4776,561,425
4777,1246,1150
4778,1031,1161
4779,1200,151
4780,1081,748
4781,1246,900
4782,932,1281
4783,1287,900
4784,1200,142
4785,1200,900
4786,1460,490
4787,687,1026
4788,907,774
4789,1200,1161
4790,808,461
4791,1200,1161
4792,907,751
4793,1200,650
4794,1200,334
4795,1200,1208
4796,292,1415
4797,270,1474
4798,292,354
4799,1200,1215
4800,1066,315
4801,687,831
4802,1200,1161
4803,1200,834
4804,1200,1161
4805,1200,900
4806,1200,1460
4807,1517,1161
4808,1200,689
4809,1200,663
4810,1200,992
4811,687,1161
4812,292,650
4813,207,187
4814,248,1161
4815,1504,1161
4816,962,137
4817,1200,1419
4818,1200,186
4819,374,1161
4820,1122,766
4821,1200,650
4822,1031,1161
4823,932,1161
4824,1200,95
4825,932,760
4826,687,1161
4827,1200,1369
4828,932,497
4829,1200,497
4830,1200,900
4831,1200,698
4832,1200,1161
4833,1200,1049
4834,493,332
4835,1200,1161
4836,1189,1161
4837,535,1161
4838,1200,870
4839,1246,831
4840,292,1096
4841,1460,497
4842,1200,95
4843,1523,1161
4844,687,1161
4845,1200,214
4846,869,1161
4847,1321,344
4848,1200,269
4849,1517,1208
4850,1031,1161
4851,744,900
4852,1274,900
4853,1200,557
4854,1162,886
4855,109,332
4856,535,1161
4857,1066,650
4858,535,1161
4859,1031,1152
4860,1521,497
4861,343,834
4862,1246,1460
4863,1327,898
4864,535,1050
4865,737,1231
4866,1200,1096
4867,1200,1270
4868,1200,1161
4869,1044,900
4870,1092,992
4871,1033,269
4872,932,214
4873,535,1161
4874,932,831
4875,363,1161
4876,37,1161
4877,292,1482
4878,1200,898
4879,1287,1474
4880,807,760
4881,224,1161
4882,1200,601
4883,1419,1208
4884,1200,1161
4885,1521,1330
4886,1200,646
4887,1200,1161
4888,105,1161
4889,907,1161
4890,932,143
4891,1200,1161
4892,923,240
4893,138,689
4894,1200,1053
4895,1200,1181
4896,1246,898
4897,127,650
4898,687,1281
4899,207,900
4900,1200,332
4901,105,1342
4902,687,344
4903,1200,1161
4904,1200,1197
4905,1200,1161
4906,458,900
4907,292,1084
4908,1152,1289
4909,127,650
4910,1211,497
4911,1402,1208
4912,374,650
4913,535,1161
4914,277,1161
4915,220,331
4916,1200,1161
4917,528,1161
4918,687,344
4919,1200,242
4920,1200,69
4921,1328,332
4922,168,1169
4923,1402,416
4924,1504,75
4925,1033,120
4926,932,1096
4927,109,1161
4928,1200,870
4929,1200,747
4930,1200,1161
4931,1200,992
4932,1031,1161
4933,1200,1161
4934,1200,1200
4935,932,1244
4936,1200,650
4937,1302,1161
4938,932,900
4939,559,383
4940,1200,1161
4941,1200,704
4942,1200,332
4943,932,900
4944,1186,1161
4945,231,650
4946,1200,1161
4947,687,344
4948,1287,1161
4949,1034,1161
4950,1523,900
4951,1200,900
4952,932,269
4953,1200,1161
4954,535,650
4955,231,1208
4956,1034,1208
4957,593,1026
4958,932,1161
4959,1200,1161
4960,1200,1161
4961,105,269
4962,1246,1161
4963,932,1161
4964,1246,269
4965,1287,1208
4966,788,1048
4967,1246,1161
4968,687,1403
4969,292,132
4970,1091,870
4971,1200,205
4972,1200,1161
4973,1473,760
4974,535,900
4975,1134,1161
4976,932,1161
4977,51,1459
4978,231,900
4979,887,900
4980,744,1086
4981,1200,1208
4982,206,269
4983,932,332
4984,1200,428
4985,1186,1161
4986,1200,650
4987,834,425
4988,932,1136
4989,932,1161
4990,1419,650
4991,932,269
4992,1200,1106
4993,1246,214
4994,1200,214
4995,1200,216
4996,1054,900
4997,1122,900
4998,81,1161
4999,687,1084
5000,1200,1161
5001,292,580
5002,1091,1161
5003,1200,900
5004,1200,1161
5005,1200,1161
5006,1200,1161
5007,1200,805
5008,209,1187
5009,932,179
5010,134,900
5011,977,848
5012,1200,1161
5013,1200,1161
5014,1200,1106
5015,1517,900
5016,1200,1161
5017,1200,584
5018,907,1210
5019,1200,269
5020,343,563
5021,363,214
5022,292,1161
5023,1200,75
5024,1143,1161
5025,823,900
5026,703,1161
5027,808,1208
5028,1200,1161
5029,1200,689
5030,1200,296
5031,1200,1161
5032,1200,754
5033,1200,1161
5034,962,650
5035,907,1482
5036,886,1161
5037,411,1161
5038,1200,900
5039,258,1161
5040,1200,900
5041,209,332
5042,794,1272
5043,1200,1460
5044,1200,839
5045,292,900
5046,1200,870
5047,907,935
5048,1200,1452
5049,1254,376
5050,1200,1161
5051,144,1026
5052,1246,1161
5053,1200,226
5054,206,269
5055,559,1161
5056,1246,455
5057,1504,1382
5058,362,650
5059,1263,428
5060,1200,1377
5061,732,760
5062,1200,1161
5063,1200,1161
5064,1215,214
5065,1200,1161
5066,1200,1161
5067,1200,1244
5068,535,191
5069,447,1161
5070,1200,453
5071,1200,1377
5072,1200,1161
5073,962,1117
5074,1307,25
5075,433,1419
5076,1200,1161
5077,1200,1161
5078,1200,269
5079,231,1161
5080,1200,1474
5081,755,660
5082,615,1161
5083,1200,1208
5084,1200,87
5085,1246,95
5086,1200,261
5087,794,1161
5088,1200,1161
5089,409,675
5090,374,497
5091,1145,900
5092,1200,1161
5093,1200,1107
5094,235,1161
5095,1200,870
5096,1493,650
5097,1200,114
5098,1200,920
5099,109,332
5100,1200,1209
5101,1200,321
5102,428,315
5103,788,650
5104,535,1377
5105,1200,1474
5106,138,269
5107,808,1161
5108,1386,314
5109,1200,1208
5110,1200,1161
5111,1200,76
5112,801,1161
5113,1457,1377
5114,1200,1161
5115,1200,1117
5116,1485,1161
5117,292,1161
5118,1246,900
5119,995,125
5120,1508,120
5121,1200,1161
5122,1143,650
5123,1200,1117
5124,977,269
5125,1200,261
5126,932,1362
5127,932,1049
5128,1200,1161
5129,81,1161
5130,1200,1161
5131,1200,95
5132,1200,1415
5133,932,1161
5134,1200,1330
5135,932,1117
5136,1200,563
5137,535,1161
5138,1200,1051
5139,1200,1161
5140,1200,497
5141,1287,1161
5142,1200,580
5143,732,1482
5144,1200,741
5145,907,1096
5146,1200,181
5147,831,1161
5148,808,650
5149,82,1161
5150,1200,1208
5151,363,755
5152,231,1161
5153,1200,900
5154,808,481
5155,109,1161
5156,1200,1161
5157,1200,1161
5158,234,813
5159,1200,344
5160,1200,898
5161,687,1161
5162,1504,1482
5163,1504,1482
5164,1200,120
5165,292,1161
5166,1200,1382
5167,1200,1292
5168,1200,414
5169,1200,689
5170,1200,848
5171,1382,240
5172,788,1389
5173,1200,1161
5174,730,1161
5175,1200,497
5176,687,205
5177,1200,1161
5178,1200,1026
5179,1160,261
5180,407,1143
5181,407,690
5182,1200,1161
5183,292,481
5184,808,1161
5185,363,900
5186,1168,1161
5187,1152,900
5188,1200,214
5189,907,900
5190,1200,900
5191,887,870
5192,808,1161
5193,1200,1209
5194,687,95
5195,1383,670
5196,1200,1482
5197,822,1161
5198,1200,389
5199,1246,1161
5200,1219,269
5201,1200,314
5202,292,696
5203,1246,1348
5204,1200,332
5205,1200,1161
5206,1200,932
5207,1152,344
5208,997,1161
5209,865,1161
5210,1200,361
5211,363,588
5212,788,7
5213,540,755
5214,535,870
5215,1200,269
5216,787,344
5217,1200,1161
5218,292,269
5219,363,1161
5220,932,1161
5221,932,781
5222,1200,1208
5223,1200,557
5224,1200,1161
5225,263,968
5226,1200,766
5227,1200,1161
5228,231,414
5229,538,332
5230,1246,214
5231,1200,990
5232,884,1161
5233,1200,1161
5234,1200,95
5235,1460,198
5236,1200,1161
5237,1200,1161
5238,1200,831
5239,1200,497
5240,1200,1161
5241,362,1208
5242,105,1161
5243,1200,315
5244,231,562
5245,1093,1161
5246,932,1161
5247,1200,332
5248,363,594
5249,1246,1460
5250,1200,1208
5251,1219,269
5252,1419,1227
5253,292,1161
5254,1126,900
5255,932,332
5256,535,1161
5257,698,1161
5258,1200,955
5259,207,1161
5260,1200,660
5261,1200,1386
5262,1200,1208
5263,1200,900
5264,1525,1161
5265,363,1161
5266,1200,1161
5267,721,870
5268,932,900
5269,1200,491
5270,1200,900
5271,206,577
5272,1200,1072
5273,808,332
5274,1200,1161
5275,932,1083
5276,1419,1161
5277,1200,789
5278,1200,269
5279,687,1161
5280,535,1330
5281,1200,1380
5282,1200,497
5283,808,834
5284,1246,1231
5285,1200,1161
5286,1200,848
5287,1200,156
5288,1143,1161
5289,1200,924
5290,535,344
5291,1200,1161
5292,1517,1161
